"search-number","evaluation","evals-requested-so-far","number*","%-similar-wanted*","number-of-ethnicities*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","408","500","2400","11","4","""-176075915""","11.583333333333332","11.583333333333332","11.583333333333332","0","11.583333333333332"
"1","409","500","2400","11","4","""-264911889""","13.291666666666666","13.291666666666666","13.291666666666666","0","13.291666666666666"
"1","410","500","2400","11","4","""1250954210""","12.5","12.5","12.5","0","12.5"
"1","411","500","900","0","3","""-2087634005""","0","0","0","0","0"
"1","412","500","900","0","3","""1990734470""","0","0","0","0","0"
"1","413","500","900","0","3","""-1780371588""","0","0","0","0","0"
"1","414","500","900","0","3","""-1444872735""","0","0","0","0","0"
"1","415","500","900","0","3","""156650002""","0","0","0","0","0"
"1","416","500","900","0","3","""845031353""","0","0","0","0","0"
"1","417","500","900","0","3","""-748900217""","0","0","0","0","0"
"1","418","500","900","0","3","""765581591""","0","0","0","0","0"
"1","419","500","900","0","3","""849064939""","0","0","0","0","0"
"1","420","500","900","0","3","""-728020069""","0","0","0","0","0"
"1","421","500","630","75","4","""-355012090""","47.783251231527096","80.95238095238095","65.06985766977947","11.003291813638636","47.783251231527096"
"1","422","500","630","75","4","""754601435""","45.93908629441624","80.7936507936508","63.56748171437337","12.89107292878865","45.93908629441624"
"1","423","500","630","75","4","""-805679499""","45.5919395465995","84.12698412698413","64.76944959359757","13.49076311098356","45.5919395465995"
"1","424","500","630","75","4","""861998455""","39.94910941475827","78.87563884156728","63.4755578536703","12.947964246140625","39.94910941475827"
"1","425","500","630","75","4","""2021682155""","49.63680387409201","80.7936507936508","65.72697694828982","10.558935250976537","49.63680387409201"
"1","426","500","630","75","4","""533027228""","48.23232323232323","82.38095238095238","64.25245614195767","12.300758645975284","48.23232323232323"
"1","427","500","630","75","4","""1172136701""","48.28431372549019","79.68253968253968","65.015461568298","11.261582205680789","48.28431372549019"
"1","428","500","630","75","4","""-677691571""","46.616541353383454","77.46031746031747","64.23296141863354","10.15074056272061","46.616541353383454"
"1","429","500","630","75","4","""1578622263""","49.87146529562982","80.7936507936508","62.56714859572284","9.872583795613641","49.87146529562982"
"1","430","500","630","75","4","""1034739586""","43.70179948586118","79.2063492063492","63.11436348693282","11.642216443450394","43.70179948586118"
"1","431","500","1760","33","2","""851975113""","19.488636363636363","19.488636363636363","19.488636363636363","0","19.488636363636363"
"1","432","500","1760","33","2","""171141059""","19.318181818181817","19.318181818181817","19.318181818181817","0","19.318181818181817"
"1","433","500","1760","33","2","""-404657114""","18.863636363636363","18.863636363636363","18.863636363636363","0","18.863636363636363"
"1","434","500","1760","33","2","""576050354""","19.03409090909091","19.03409090909091","19.03409090909091","0","19.03409090909091"
"1","435","500","1760","33","2","""-526367044""","19.43181818181818","19.43181818181818","19.43181818181818","0","19.43181818181818"
"1","436","500","1760","33","2","""-1725387934""","19.090909090909093","19.090909090909093","19.090909090909093","0","19.090909090909093"
"1","437","500","1760","33","2","""-1239120756""","17.329545454545457","17.329545454545457","17.329545454545457","0","17.329545454545457"
"1","438","500","1760","33","2","""-893830966""","20.34090909090909","20.34090909090909","20.34090909090909","0","20.34090909090909"
"1","439","500","1760","33","2","""368045232""","18.295454545454547","18.295454545454547","18.295454545454547","0","18.295454545454547"
"1","440","500","1760","33","2","""-1304474593""","19.43181818181818","19.43181818181818","19.43181818181818","0","19.43181818181818"
